property_id,abstract_time,total_time,size,1_1
2,17.85195717,1233.204753,910,
3,17.54972224,1335.082301,741,
4,14.86802662,1164.613285,910,
5,12.45686355,1342.805319,727,
6,20.31298352,1319.558526,910,
7,15.3303546,1575.508091,734,
8,13.1907781,584.2922735,910,
9,17.00693394,1607.789422,910,
10,14.04851316,1448.385887,827,
11,13.2034639,574.1212191,910,
12,17.39172748,1680.674354,876,
13,17.68072974,1567.945989,910,
14,16.22470492,1535.353771,910,
15,13.53848831,1558.040681,910,
16,13.77917935,1469.53061,910,
17,17.96593305,1591.682163,910,
18,13.7366016,1585.494928,910,
19,17.65035311,523.0856728,910,
property_id,abstract_time,total_time,size,5_5
0,17.66805119,1703.199187,800,
1,13.24475623,1403.670328,910,
2,17.13084557,1880.524093,772,
3,,3600,,
4,18.29631992,1949.817774,894,
5,16.07878379,1171.495363,848,
6,21.14984402,1562.374651,875,
7,18.99450835,1591.225234,805,
8,19.0947627,3027.772514,910,
9,12.92854179,1433.343478,910,
10,20.16770285,1238.070768,707,
11,12.38134767,1440.277438,882,
12,16.26317404,1286.880498,910,
13,20.49508876,1629.47275,888,
14,15.91765494,1468.275579,910,
15,,3600,,
16,18.55685755,1714.145816,910,
17,14.99939476,1323.021234,903,
18,16.74401335,1391.386711,910,
19,10.34431706,1679.869198,910,
property_id,abstract_time,total_time,size,5_6
0,13.78465182,1477.700435,830,
1,14.46145479,1941.819425,803,
2,14.89595396,1725.669094,833,
3,,3600,,
4,18.35234114,1405.047785,833,
5,10.83123892,1603.765061,780,
6,18.65225225,1445.717983,805,
7,15.04975116,1444.019063,838,
8,19.05845083,1462.104923,812,
9,15.07489966,1525.690224,871,
10,20.47644067,1943.452542,910,
11,17.39167409,1750.5485,796,
12,18.68960225,1456.156609,910,
13,21.04774634,1735.872078,872,
14,9.031460337,1276.049728,852,
15,14.70246953,1528.971461,879,
16,11.05149546,1822.258354,850,
17,12.27842121,1584.597598,910,
18,11.85519643,1564.378439,783,
19,19.59939101,1312.849044,736,
property_id,abstract_time,total_time,size,5_7
0,15.13827517,2297.661716,910,
1,18.85620359,1586.538867,910,
2,8.473647929,1470.896513,910,
3,18.16157721,2649.203215,910,
4,13.7992645,1390.797761,910,
5,13.38162837,1370.347273,910,
6,17.58487109,1089.353194,910,
7,15.6353139,1635.366007,846,
8,14.61403189,1427.392273,834,
9,14.30229081,1420.524277,910,
10,19.07427618,1893.170833,872,
11,18.34117483,1540.759372,910,
12,22.30931312,1552.602789,787,
13,17.33976047,1807.946831,756,
14,16.99475685,1382.390026,821,
15,14.04476423,2014.833228,765,
16,13.6201127,1429.433817,793,
17,17.95609445,1522.125959,910,
18,14.96380507,1669.968512,877,
19,8.842879201,1534.985634,825,
property_id,abstract_time,total_time,size,5_8
0,19.21271732,3372.596767,910,
1,13.02898577,1593.853565,901,
2,11.41971659,1446.878708,910,
3,,3600,,
4,13.96268276,1309.734435,820,
5,20.1416555,1449.806831,910,
6,14.87197278,1689.50327,878,
7,9.474729751,1259.019262,910,
8,19.96414086,1699.231325,910,
9,13.57266391,2538.667075,890,
10,15.74594439,1454.274829,910,
11,14.260496,1639.766033,783,
12,16.29261344,1480.082909,789,
13,16.40427473,1595.672312,838,
14,17.92907696,1438.066673,910,
15,14.1410289,1606.434504,910,
16,14.55409605,1629.514247,910,
17,17.26664969,1700.887947,860,
18,18.9609012,1257.978624,910,
19,16.87865992,1421.87004,793,
property_id,abstract_time,total_time,size,5_9
0,14.81193896,1319.912261,787,
1,16.42349394,1541.130084,783,
2,12.48026246,1436.658494,790,
3,19.78002761,1473.367663,746,
4,14.89509521,1285.285075,739,
5,15.87222209,1265.354811,910,
6,11.80116424,1745.914779,893,
7,14.34201251,1550.540195,692,
8,16.16293253,1695.363628,910,
9,13.71845429,1597.000626,791,
10,16.23421424,1575.726774,910,
11,17.31976279,1682.862015,910,
12,14.00105956,1305.877729,829,
13,20.66557221,1668.088508,910,
14,20.22895707,981.9421004,910,
15,17.54442122,2387.259157,885,
16,19.28150685,1447.112739,891,
17,18.19943613,2342.466675,875,
18,19.88996055,1554.217589,910,
19,14.11369698,2111.65532,910,
