property_id,abstract_time,total_time,size,1_1
14,0,1.134539127,310,
15,0,0.997928619,310,
16,2.156404734,6.518357754,160,
17,1.735029697,1.989380598,119,
18,0,0.996557236,310,
19,2.184785128,24.1353116,208,
property_id,abstract_time,total_time,size,5_8
0,2.143120289,4.379714727,142,
1,1.765197515,1.881652117,110,
2,0,1.06968832,310,
3,2.108663797,12.05769897,161,
4,0,1.239862204,310,
5,2.436651468,15.13450289,199,
6,0,1.063872814,310,
7,1.884689331,3.637509108,201,
8,1.674911022,6.666717768,136,
9,2.526370287,7.062969446,165,
10,2.319015741,12.64278316,188,
11,2.386047363,2.539163351,135,
12,3.725367785,34.72296071,205,
13,1.985110521,21.62100005,190,
14,1.817639112,1.928756237,120,
15,1.896633863,1.984412193,109,
16,2.370868444,4.291656017,161,
17,3.078734875,8.901152849,194,
18,4.243566513,11.20717931,213,
19,2.3486166,14.64746976,188,
property_id,abstract_time,total_time,size,5_9
0,3.497523546,7.525350571,194,
1,0,0.922308445,310,
2,1.699803829,2.966343403,147,
3,2.0519526,2.3791008,147,
4,1.591705322,1.778311729,118,
5,3.340807199,9.258974075,198,
6,1.674607515,11.27186012,164,
7,,3600,,
8,1.69480896,9.577489376,150,
9,2.478965521,18.71732807,181,
10,2.226742029,10.26373029,165,
11,2.460386276,3.830289364,168,
12,2.391455412,5.58403492,177,
13,2.229382753,41.25704026,188,
14,1.795241833,1.941669226,127,
15,1.74540472,1.922619104,125,
16,1.719112158,2.063048363,110,
17,1.432675362,1.65143013,103,
18,1.702380419,3.142797709,127,
19,3.902298927,23.01297808,203,
